EndNodes_1,EndNodes_2,Weight
1700097N02Rik,Foxm1,1
1700097N02Rik,H2afx,1
1700097N02Rik,Hist1h1d,1
1700097N02Rik,Hist1h2ad,1
1700097N02Rik,Hist1h2ae,1
1700097N02Rik,Hist1h2ag,1
1700097N02Rik,Hist1h2ak,1
1700097N02Rik,Hist1h2an,1
1700097N02Rik,Hist1h3e,1
1700097N02Rik,Iqgap3,1
1700097N02Rik,Jmjd5,1
1700097N02Rik,Mlf1ip,1
1700097N02Rik,Nup133,1
1700097N02Rik,Nup35,1
1700108M19Rik,Ets2,-1
1700108M19Rik,Hoxd3,1
1700108M19Rik,Ndfip2,-1
1700108M19Rik,Rora,-1
1700109F18Rik,Dlx2,1
1700109F18Rik,Hoxd4,1
1700109F18Rik,Msx1,1
1700109F18Rik,Scx,1
1700109F18Rik,Tead2,1
1700123O20Rik,Utp15,1
1810009A15Rik,Etv6,1
1810009A15Rik,Prmt5,1
1810011O10Rik,2200002K05Rik,1
1810011O10Rik,3110003A17Rik,1
1810011O10Rik,4930453N24Rik,1
1810011O10Rik,5430417L22Rik,1
1810011O10Rik,5930412G12Rik,1
1810011O10Rik,6530418L21Rik,1
1810011O10Rik,8430419L09Rik,1
1810011O10Rik,A130040M12Rik,1
1810011O10Rik,AA986860,1
1810011O10Rik,Abcb1b,1
1810011O10Rik,Abcc1,1
1810011O10Rik,Abcc4,1
1810011O10Rik,Acap3,1
1810011O10Rik,Acer2,1
1810011O10Rik,Acot9,1
1810011O10Rik,Ak2,1
1810011O10Rik,Aknad1,1
1810011O10Rik,Akr1b3,1
1810011O10Rik,Als2cl,1
1810011O10Rik,Amotl1,1
1810011O10Rik,Arc,1
1810011O10Rik,Arpc2,1
1810011O10Rik,Asap1,1
1810011O10Rik,Ascc3,1
1810011O10Rik,Atp1b3,1
1810011O10Rik,Avpi1,1
1810011O10Rik,BC031781,1
1810011O10Rik,Bace2,1
1810011O10Rik,Baz1a,1
1810011O10Rik,Bcl10,1
1810011O10Rik,Bcl11b,1
1810011O10Rik,Bhlhe40,1
1810011O10Rik,Ccdc86,1
1810011O10Rik,Cd34,-1
1810011O10Rik,Chmp1b,1
1810011O10Rik,Chst15,1
1810011O10Rik,Col8a2,-1
1810011O10Rik,Cstb,1
1810011O10Rik,Dera,1
1810011O10Rik,Dio2,1
1810011O10Rik,Dnajc11,1
1810011O10Rik,Ehd4,1
1810011O10Rik,Eif1a,1
1810011O10Rik,Epb4.1l1,1
1810011O10Rik,Epgn,1
1810011O10Rik,Ets1,1
1810011O10Rik,Fam162a,1
1810011O10Rik,Fdx1,1
1810011O10Rik,Fosl1,1
1810011O10Rik,Fzd10,1
1810011O10Rik,Gdpd2,1
1810011O10Rik,Gipc2,1
1810011O10Rik,Gja1,1
1810011O10Rik,Glrx3,1
1810011O10Rik,Gm15987,1
1810011O10Rik,Gpd2,1
1810011O10Rik,Grpel2,1
1810011O10Rik,H60c,1
1810011O10Rik,Hbegf,1
1810011O10Rik,Herc4,1
1810011O10Rik,Higd1a,1
1810011O10Rik,Id2,-1
1810011O10Rik,Id3,-1
1810011O10Rik,Ifi202b,1
1810011O10Rik,Ifngr1,1
1810011O10Rik,Ikbke,1
1810011O10Rik,Il18,1
1810011O10Rik,Il1rl2,1
1810011O10Rik,Il1rn,1
1810011O10Rik,Il20ra,1
1810011O10Rik,Il33,1
1810011O10Rik,Il6ra,1
1810011O10Rik,Ipmk,1
1810011O10Rik,Irak3,1
1810011O10Rik,Irf5,1
1810011O10Rik,Klf5,1
1810011O10Rik,Klk10,1
1810011O10Rik,Klk11,1
1810011O10Rik,Klrg2,1
1810011O10Rik,Lass3,1
1810011O10Rik,Ldlr,1
1810011O10Rik,Lhpp,1
1810011O10Rik,Litaf,1
1810011O10Rik,Llph,1
1810011O10Rik,Lrrc8b,1
1810011O10Rik,Ly6a,1
1810011O10Rik,Ly6c1,1
1810011O10Rik,Ly6e,1
1810011O10Rik,Lysmd2,1
1810011O10Rik,Map2k3,1
1810011O10Rik,Med14,1
1810011O10Rik,Mid1ip1,1
1810011O10Rik,Midn,1
1810011O10Rik,Mitf,-1
1810011O10Rik,Mmp28,1
1810011O10Rik,Mreg,1
1810011O10Rik,Mst1,1
1810011O10Rik,Mst1r,1
1810011O10Rik,Myd88,1
1810011O10Rik,Nfkb2,1
1810011O10Rik,Nit2,1
1810011O10Rik,Nlrp10,1
1810011O10Rik,Nme1,1
1810011O10Rik,Nme2,1
1810011O10Rik,Nrcam,-1
1810011O10Rik,Orai1,1
1810011O10Rik,Pak6,1
1810011O10Rik,Panx1,1
1810011O10Rik,Pde4b,1
1810011O10Rik,Pfkl,1
1810011O10Rik,Pgk1,1
1810011O10Rik,Phb,1
1810011O10Rik,Pigf,1
1810011O10Rik,Pkp4,1
1810011O10Rik,Plbd1,1
1810011O10Rik,Plek2,1
1810011O10Rik,Plk2,1
1810011O10Rik,Ppp1r15b,1
1810011O10Rik,Ppp2r2c,1
1810011O10Rik,Prelid1,1
1810011O10Rik,Prosc,1
1810011O10Rik,Psat1,1
1810011O10Rik,Ptges,1
1810011O10Rik,Ptgfrn,1
1810011O10Rik,Ptn,-1
