EndNodes_1,EndNodes_2,Weight
1700029G01Rik,Tgfb3,-1
1700029G01Rik,Trerf1,-1
1700029G01Rik,Tyms,1
1700029G01Rik,Vipar,1
1700029G01Rik,Zeb1,-1
1700029G01Rik,Zeb2,-1
1700029G01Rik,Zfp536,-1
1700029J07Rik,Abt1,1
1700029J07Rik,Atp8b1,1
1700029J07Rik,Calr,-1
1700029J07Rik,Cdk9,1
1700029J07Rik,Hmga1,1
1700029J07Rik,Mif4gd,1
1700029J07Rik,Mta3,1
1700029J07Rik,Ogt,1
1700029J07Rik,Shmt1,1
1700029J07Rik,Smad2,1
1700029J07Rik,Usp7,1
1700029J07Rik,Wbp2,1
1700029J07Rik,Zbtb42,1
1700029J07Rik,Zfp219,1
1700030C10Rik,Zfp768,1
1700084E18Rik,Hoxb2,1
1700084E18Rik,Pcgf6,1
1700084E18Rik,Ppara,1
1700084E18Rik,Rbm20,1
1700084E18Rik,Tnfrsf11a,1
1700084E18Rik,Zfp641,1
1700084E18Rik,Zfp784,1
1700086O06Rik,Dcp1a,1
1700086O06Rik,Lsm1,1
1700120C14Rik,C1qtnf1,-1
1700120C14Rik,Casz1,1
1700120C14Rik,Cav1,-1
1700120C14Rik,Csdc2,-1
1700120C14Rik,Cys1,-1
1700120C14Rik,Elf3,1
1700120C14Rik,Ell3,1
1700120C14Rik,Epcam,1
1700120C14Rik,Ephx2,1
1700120C14Rik,Esrp2,1
1700120C14Rik,F2rl1,1
1700120C14Rik,Fhl1,-1
1700120C14Rik,Gata3,1
1700120C14Rik,Hic2,1
1700120C14Rik,Hras1,1
1700120C14Rik,Isl1,-1
1700120C14Rik,Lmo1,1
1700120C14Rik,Mapk13,1
1700120C14Rik,Mbnl3,1
1700120C14Rik,Mecom,1
1700120C14Rik,Med17,1
1700120C14Rik,Mir205,1
1700120C14Rik,Mn1,-1
1700120C14Rik,Mst1,1
1700120C14Rik,Msx2,1
1700120C14Rik,Nfia,-1
1700120C14Rik,Nfic,-1
1700120C14Rik,Nol3,-1
1700120C14Rik,Pias4,1
1700120C14Rik,Plac8,-1
1700120C14Rik,Pmf1,1
1700120C14Rik,Pnp,-1
1700120C14Rik,Ppp1r13l,1
1700120C14Rik,Prrx2,-1
1700120C14Rik,Ptgis,-1
1700120C14Rik,Ripk4,1
1700120C14Rik,Serping1,-1
1700120C14Rik,Shh,1
1700120C14Rik,Sox15,1
1700120C14Rik,Tead2,-1
1700120C14Rik,Tfcp2l1,1
1700120C14Rik,Tnfrsf1b,-1
1700120C14Rik,Trim62,1
1700120C14Rik,Twist2,-1
1700120C14Rik,Wnt2,-1
1700120E14Rik,Ank3,1
1700120E14Rik,Ctnnd2,1
1700120E14Rik,Cux2,1
1700120E14Rik,Elf3,1
1700120E14Rik,Epb4.1l4b,1
1700120E14Rik,Ephx2,1
1700120E14Rik,Erbb3,1
1700120E14Rik,Esrp1,1
1700120E14Rik,F2rl1,1
1700120E14Rik,Flot2,-1
1700120E14Rik,Gata2,1
1700120E14Rik,Ikzf2,1
1700120E14Rik,Ikzf3,1
1700120E14Rik,Mapk13,1
1700120E14Rik,Nfix,-1
1700120E14Rik,Nr2f6,1
1700120E14Rik,Zfp612,1
1810008A18Rik,Ascc1,1
1810008A18Rik,Cnn2,-1
1810008A18Rik,Ctbp2,1
1810008A18Rik,Erbb3,1
1810008A18Rik,Esrra,1
1810008A18Rik,Fgfr3,1
1810008A18Rik,H2afy2,-1
1810008A18Rik,Hmgb3,1
1810008A18Rik,Ikzf3,1
1810008A18Rik,Mapk13,1
1810008A18Rik,Med17,1
1810008A18Rik,Mid2,-1
1810008A18Rik,Nfia,-1
1810008A18Rik,Nr3c1,-1
1810008A18Rik,Ovol1,1
1810008A18Rik,Pmf1,1
1810008A18Rik,Prnp,-1
1810008A18Rik,Vegfb,1
1810008A18Rik,Zbtb6,1
1810011O10Rik,Acsl3,1
1810011O10Rik,D8Ertd82e,1
1810011O10Rik,Epha2,1
1810011O10Rik,Fam110c,1
1810011O10Rik,Fam176a,1
1810011O10Rik,Itgb6,1
1810011O10Rik,Jag1,1
1810011O10Rik,Kif5c,1
1810011O10Rik,Klf5,1
1810011O10Rik,Krt5,1
1810011O10Rik,Mtap7,1
1810011O10Rik,Nfe2l2,1
1810011O10Rik,Nqo1,1
1810011O10Rik,Pkm2,1
1810011O10Rik,Ppap2a,-1
1810011O10Rik,Ppp1r14c,1
1810011O10Rik,Reg3g,1
1810011O10Rik,Sdcbp2,1
1810011O10Rik,Sema4b,1
1810011O10Rik,Synm,-1
1810011O10Rik,Tnfaip8,1
1810011O10Rik,Uck2,1
1810011O10Rik,Zfp7,1
1810014F10Rik,Cela1,1
1810014F10Rik,Cnn2,-1
1810014F10Rik,Ell3,1
1810014F10Rik,Erbb3,1
1810014F10Rik,Esrra,1
1810014F10Rik,Fgfr3,1
1810014F10Rik,H2afy2,-1
1810014F10Rik,Hmgb3,1
1810014F10Rik,Hoxa9,1
1810014F10Rik,Hoxb7,1
1810014F10Rik,Hoxd3,1
1810014F10Rik,Ighmbp2,1
1810014F10Rik,Ikzf3,1
1810014F10Rik,Mapk13,1
1810014F10Rik,Mecom,1
1810014F10Rik,Med17,1
1810014F10Rik,Mid2,-1
1810014F10Rik,Nfia,-1
1810014F10Rik,Ovol1,1
1810014F10Rik,Pmf1,1
1810014F10Rik,Rorc,1
1810014F10Rik,Zfp612,1
1810019D21Rik,Flna,-1
1810019D21Rik,Nfe2l3,1
1810019D21Rik,Zfp53,1
1810019D21Rik,Zfp750,1
1810019J16Rik,Atp1b1,1
1810019J16Rik,C1qtnf1,-1
1810019J16Rik,Epcam,1
1810019J16Rik,Esrp2,1
1810019J16Rik,Foxa1,1
1810019J16Rik,Fzd6,1
1810019J16Rik,Hnf1b,1
1810019J16Rik,Irf6,1
1810019J16Rik,Itga6,1
1810019J16Rik,Klf5,1
1810019J16Rik,Ldlr,1
1810019J16Rik,Map3k9,1
1810019J16Rik,Mbnl3,1
1810019J16Rik,Mir205,1
1810019J16Rik,Mst1,1
1810019J16Rik,Padi4,1
1810019J16Rik,Plcg2,1
1810019J16Rik,Ppp1r13l,1
1810019J16Rik,Prrx2,-1
1810019J16Rik,Ripk4,1
1810019J16Rik,Shh,1
1810019J16Rik,Tead2,-1
1810019J16Rik,Tox2,1
1810019J16Rik,Trim29,1
1810019J16Rik,Trpv4,1
1810019J16Rik,Zfp7,1
1810024B03Rik,Zfp3,1
1810026B05Rik,Yy1,1
1810035L17Rik,Anapc13,1
1810035L17Rik,Fam126b,1
1810035L17Rik,Fam162a,1
1810035L17Rik,Ndufa2,1
1810035L17Rik,Sssca1,1
