EndNodes_1,EndNodes_2,Weight
1110018J18Rik,Hnrpll,1
1110018J18Rik,Meaf6,1
1110018J18Rik,Nfyc,1
1110018J18Rik,Nono,1
1110018J18Rik,Paf1,1
1110018J18Rik,Pcid2,1
1110018J18Rik,Pnrc2,1
1110018J18Rik,Ppp2cb,1
1110018J18Rik,Rbbp4,1
1110018J18Rik,Rbm7,1
1110018J18Rik,Sf3b4,1
1110018J18Rik,Shq1,1
1110018J18Rik,Smarcd2,1
1110018J18Rik,Srsf6,1
1110018J18Rik,Ss18,1
1110018J18Rik,Taf8,1
1110018J18Rik,Tfb2m,1
1110018J18Rik,Ube2i,1
1110018J18Rik,Yeats4,1
1110018J18Rik,Zfp386,1
1110020G09Rik,Ash2l,1
1110020G09Rik,E2f6,1
1110020G09Rik,Nol11,1
1110020G09Rik,Pnpt1,1
1110020G09Rik,Ptcd3,1
1110020G09Rik,Taf5l,1
1110020G09Rik,Thoc1,1
1110031I02Rik,2410003K15Rik,1
1110031I02Rik,Btrc,1
1110031I02Rik,Ccnc,1
1110031I02Rik,Commd8,1
1110031I02Rik,Dand5,1
1110031I02Rik,Dom3z,1
1110031I02Rik,Dvl3,1
1110031I02Rik,Fech,1
1110031I02Rik,Gatc,1
1110031I02Rik,Hax1,1
1110031I02Rik,Ift52,1
1110031I02Rik,Ilk,1
1110031I02Rik,Larp4b,1
1110031I02Rik,Mcrs1,1
1110031I02Rik,Med6,1
1110031I02Rik,Med7,1
1110031I02Rik,Med8,1
1110031I02Rik,Mospd1,1
1110031I02Rik,Mterfd1,1
1110031I02Rik,Phf10,1
1110031I02Rik,Prkag1,1
1110031I02Rik,Sirt2,1
1110031I02Rik,Srsf9,1
1110031I02Rik,Taf13,1
1110031I02Rik,Tarbp2,1
1110031I02Rik,Tbpl1,1
1110031I02Rik,Terf2ip,1
1110031I02Rik,Traf2,1
1110031I02Rik,Uxt,1
1110032A03Rik,Bcl10,1
1110032A03Rik,Creb3,1
1110032A03Rik,Dedd,1
1110032A03Rik,Med10,1
1110032A03Rik,Nck1,1
1110032A03Rik,Nras,1
1110032A03Rik,Pxmp3,1
1110032A03Rik,Srp9,1
1110032A03Rik,Tceb1,1
1110032A03Rik,Ube2v1,1
1110032A03Rik,Zfp655,1
