locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
ENSMUSG00000032725,Folr2,1,349,NE,Nonessential
ENSMUSG00000032726,Bmp8a,1,349,NE,Nonessential
ENSMUSG00000032737,Inppl1,1,349,E,Essential
ENSMUSG00000032739,Pram1,1,349,NE,Nonessential
ENSMUSG00000032740,Ccdc88a,1,349,E,Essential
ENSMUSG00000032741,Tpcn1,1,349,NE,Nonessential
ENSMUSG00000032744,Heyl,1,349,NE,Nonessential
ENSMUSG00000032750,Gab3,1,349,NE,Nonessential
ENSMUSG00000032769,Trpa1,1,349,NE,Nonessential
ENSMUSG00000032773,Chrm1,1,349,NE,Nonessential
ENSMUSG00000032777,Gtf3c1,1,349,E,Essential
ENSMUSG00000032786,Alas1,1,349,E,Essential
ENSMUSG00000032788,Pdxk,1,349,E,Essential
ENSMUSG00000032796,Lama1,1,349,E,Essential
ENSMUSG00000032802,Srxn1,1,349,NE,Nonessential
ENSMUSG00000032807,Alox12b,1,349,E,Essential
ENSMUSG00000032815,Fanca,1,349,NE,Nonessential
ENSMUSG00000032818,Loxhd1,1,349,NE,Nonessential
ENSMUSG00000032826,Ank2,1,349,E,Essential
ENSMUSG00000032827,Ppp1r9a,1,349,NE,Nonessential
ENSMUSG00000032839,Trpc1,1,349,NE,Nonessential
ENSMUSG00000032842,Abcc10,1,349,NE,Nonessential
ENSMUSG00000032849,Abcc4,1,349,NE,Nonessential
ENSMUSG00000032854,Ugt8a,1,349,E,Essential
ENSMUSG00000032855,Pkd1,1,349,E,Essential
ENSMUSG00000032860,P2ry2,1,349,NE,Nonessential
ENSMUSG00000032864,Rag2,1,349,NE,Nonessential
ENSMUSG00000032867,Fbxw8,1,349,E,Essential
ENSMUSG00000032869,Psmf1,1,349,E,Essential
ENSMUSG00000032870,Smap2,1,349,E,Essential
ENSMUSG00000032872,Cyb5r4,1,349,NE,Nonessential
ENSMUSG00000032883,Acsl3,1,349,NE,Nonessential
ENSMUSG00000032890,Rims3,1,349,NE,Nonessential
ENSMUSG00000032911,Cspg4,1,349,NE,Nonessential
ENSMUSG00000032913,Lrig2,1,349,E,Essential
ENSMUSG00000032937,Fshr,1,349,E,Essential
ENSMUSG00000032942,Ucp3,1,349,NE,Nonessential
ENSMUSG00000032946,Rasgrp2,1,349,NE,Nonessential
ENSMUSG00000032948,Lipi,1,349,E,Essential
ENSMUSG00000032952,Ap4b1,1,349,NE,Nonessential
ENSMUSG00000032959,Pebp1,1,349,NE,Nonessential
ENSMUSG00000032965,Ift57,1,349,E,Essential
ENSMUSG00000032966,Fkbp1a,1,349,E,Essential
ENSMUSG00000032968,Inha,1,349,E,Essential
ENSMUSG00000032978,Guca2b,1,349,NE,Nonessential
ENSMUSG00000032988,Slc16a8,1,349,NE,Nonessential
ENSMUSG00000032997,Chpf,1,349,NE,Nonessential
ENSMUSG00000032998,Foxj3,1,349,E,Essential
ENSMUSG00000033004,Mycbp2,1,349,E,Essential
ENSMUSG00000033006,Sox10,1,349,E,Essential
ENSMUSG00000033009,Ogfod1,1,349,NE,Nonessential
ENSMUSG00000033014,Trim33,1,349,E,Essential
ENSMUSG00000033016,Nfatc1,1,349,E,Essential
ENSMUSG00000033022,Cdo1,1,349,E,Essential
ENSMUSG00000033031,C330027C09Rik,1,349,NE,Nonessential
ENSMUSG00000033054,Npat,1,349,E,Essential
ENSMUSG00000033060,Lmo7,1,349,E,Essential
ENSMUSG00000033061,Resp18,1,349,E,Essential
ENSMUSG00000033065,Pfkm,1,349,E,Essential
ENSMUSG00000033066,Gas7,1,349,NE,Nonessential
ENSMUSG00000033068,Entpd6,1,349,NE,Nonessential
ENSMUSG00000033075,Senp1,1,349,E,Essential
ENSMUSG00000033080,Vsx1,1,349,NE,Nonessential
ENSMUSG00000033083,Tbc1d4,1,349,E,Essential
ENSMUSG00000033088,Triobp,1,349,E,Essential
ENSMUSG00000033102,Cdc14b,1,349,NE,Nonessential
ENSMUSG00000033105,Lss,1,349,E,Essential
ENSMUSG00000033124,Atg9a,1,349,E,Essential
ENSMUSG00000033128,Gga1,1,349,E,Essential
ENSMUSG00000033156,Cst10,1,349,NE,Nonessential
ENSMUSG00000033161,Atp1a1,1,349,E,Essential
ENSMUSG00000033166,Dis3,1,349,E,Essential
ENSMUSG00000033170,Card10,1,349,E,Essential
ENSMUSG00000033174,Mgll,1,349,NE,Nonessential
ENSMUSG00000033191,Tie1,1,349,E,Essential
ENSMUSG00000033208,S100b,1,349,NE,Nonessential
ENSMUSG00000033209,Ttc28,1,349,NE,Nonessential
ENSMUSG00000033210,Slc9a10,1,349,E,Essential
ENSMUSG00000033214,Slitrk5,1,349,NE,Nonessential
ENSMUSG00000033220,Rac2,1,349,NE,Nonessential
ENSMUSG00000033227,Wnt6,1,349,NE,Nonessential
ENSMUSG00000033233,Trim45,1,349,E,Essential
ENSMUSG00000033237,Arid2,1,349,E,Essential
ENSMUSG00000033249,Hsf4,1,349,NE,Nonessential
ENSMUSG00000033253,Szt2,1,349,E,Essential
ENSMUSG00000033255,Gm5134,1,349,NE,Nonessential
ENSMUSG00000033257,Ttll4,1,349,NE,Nonessential
ENSMUSG00000033276,Stk36,1,349,E,Essential
ENSMUSG00000033278,Ptprm,1,349,NE,Nonessential
ENSMUSG00000033282,Rpgrip1l,1,349,E,Essential
ENSMUSG00000033285,Wdr3,1,349,E,Essential
ENSMUSG00000033295,Ptprf,1,349,NE,Nonessential
ENSMUSG00000033306,Lpp,1,349,E,Essential
ENSMUSG00000033307,Mif,1,349,NE,Nonessential
ENSMUSG00000033308,Dpyd,1,349,NE,Nonessential
ENSMUSG00000033318,Gstt2,1,349,NE,Nonessential
ENSMUSG00000033327,Tnxb,1,349,NE,Nonessential
ENSMUSG00000033335,Dnm2,1,349,E,Essential
ENSMUSG00000033350,Chst2,1,349,NE,Nonessential
ENSMUSG00000033352,Map2k4,1,349,E,Essential
ENSMUSG00000033356,Pus7l,1,349,NE,Nonessential
ENSMUSG00000033364,Usp37,1,349,E,Essential
ENSMUSG00000033373,Fntb,1,349,E,Essential
ENSMUSG00000033383,Rtp1,1,349,E,Essential
ENSMUSG00000033386,Frrs1,1,349,E,Essential
ENSMUSG00000033392,Clasp2,1,349,NE,Nonessential
ENSMUSG00000033400,Agl,1,349,E,Essential
ENSMUSG00000033411,Ctdspl2,1,349,E,Essential
ENSMUSG00000033420,Antxr1,1,349,E,Essential
ENSMUSG00000033430,Terf2ip,1,349,E,Essential
ENSMUSG00000033446,Lpar6,1,349,NE,Nonessential
ENSMUSG00000033454,Zbtb1,1,349,NE,Nonessential
ENSMUSG00000033467,Crlf2,1,349,NE,Nonessential
ENSMUSG00000033470,Cysltr2,1,349,NE,Nonessential
ENSMUSG00000033486,Catsper2,1,349,E,Essential
ENSMUSG00000033487,Fndc3a,1,349,E,Essential
ENSMUSG00000033498,Strc,1,349,NE,Nonessential
ENSMUSG00000033501,Crygs,1,349,NE,Nonessential
ENSMUSG00000033508,Asprv1,1,349,NE,Nonessential
ENSMUSG00000033538,Casp4,1,349,NE,Nonessential
ENSMUSG00000033540,Idua,1,349,E,Essential
ENSMUSG00000033542,Arhgef5,1,349,NE,Nonessential
ENSMUSG00000033544,Angptl1,1,349,NE,Nonessential
ENSMUSG00000033557,Fam20b,1,349,E,Essential
ENSMUSG00000033577,Myo6,1,349,NE,Nonessential
ENSMUSG00000033579,Fa2h,1,349,NE,Nonessential
ENSMUSG00000033585,Ndn,1,349,E,Essential
ENSMUSG00000033597,Caskin1,1,349,E,Essential
ENSMUSG00000033610,Pank1,1,349,NE,Nonessential
ENSMUSG00000033615,Cplx1,1,349,E,Essential
ENSMUSG00000033623,Pcgf3,1,349,NE,Nonessential
ENSMUSG00000033628,Pik3c3,1,349,E,Essential
ENSMUSG00000033634,Cml2,1,349,NE,Nonessential
ENSMUSG00000033644,Piwil2,1,349,E,Essential
ENSMUSG00000033676,Gabrb3,1,349,E,Essential
ENSMUSG00000033685,Ucp2,1,349,NE,Nonessential
ENSMUSG00000033706,Smyd5,1,349,NE,Nonessential
ENSMUSG00000033712,2610301G19Rik,1,349,NE,Nonessential
ENSMUSG00000033717,Adra2a,1,349,NE,Nonessential
ENSMUSG00000033721,Vav3,1,349,NE,Nonessential
ENSMUSG00000033726,Emx1,1,349,NE,Nonessential
ENSMUSG00000033730,Egr3,1,349,E,Essential
ENSMUSG00000033731,3300002A11Rik,1,349,NE,Nonessential
ENSMUSG00000033735,Spr,1,349,E,Essential
ENSMUSG00000033739,Fkbpl,1,349,E,Essential
ENSMUSG00000033740,St18,1,349,NE,Nonessential
ENSMUSG00000033751,Gadd45gip1,1,349,E,Essential
ENSMUSG00000033752,Mnd1,1,349,NE,Nonessential
ENSMUSG00000033760,Rbm4b,1,349,NE,Nonessential
ENSMUSG00000033762,Recql4,1,349,E,Essential
ENSMUSG00000033763,Mtss1l,1,349,NE,Nonessential
ENSMUSG00000033768,Nrxn2,1,349,E,Essential
ENSMUSG00000033770,Clcnka,1,349,NE,Nonessential
ENSMUSG00000033773,Rpap2,1,349,E,Essential
ENSMUSG00000033774,Npbwr1,1,349,NE,Nonessential
ENSMUSG00000033788,Dysf,1,349,NE,Nonessential
ENSMUSG00000033792,Atp7a,1,349,E,Essential
ENSMUSG00000033813,Tcea1,1,349,E,Essential
ENSMUSG00000033825,Tpsb2,1,349,NE,Nonessential
ENSMUSG00000033837,Foxh1,1,349,E,Essential
ENSMUSG00000033849,B3galt2,1,349,NE,Nonessential
ENSMUSG00000033860,Fgg,1,349,E,Essential
ENSMUSG00000033863,Klf9,1,349,NE,Nonessential
ENSMUSG00000033871,Ppargc1b,1,349,E,Essential
ENSMUSG00000033880,Lgals3bp,1,349,NE,Nonessential
ENSMUSG00000033902,Mapkbp1,1,349,NE,Nonessential
ENSMUSG00000033906,Zdhhc15,1,349,NE,Nonessential
ENSMUSG00000033909,Usp36,1,349,E,Essential
ENSMUSG00000033910,Gucy1a3,1,349,NE,Nonessential
ENSMUSG00000033917,Gde1,1,349,NE,Nonessential
ENSMUSG00000033918,Parl,1,349,E,Essential
ENSMUSG00000033933,Vhl,1,349,E,Essential
ENSMUSG00000033940,6720456B07Rik,1,349,E,Essential
ENSMUSG00000033948,Zswim5,1,349,E,Essential
ENSMUSG00000033952,Aspm,1,349,NE,Nonessential
ENSMUSG00000033953,Ppp3r1,1,349,E,Essential
ENSMUSG00000033965,Slc16a2,1,349,NE,Nonessential
ENSMUSG00000033981,Gria2,1,349,E,Essential
ENSMUSG00000033983,Coil,1,349,NE,Nonessential
ENSMUSG00000033998,Kcnk1,1,349,NE,Nonessential
ENSMUSG00000034000,Neu4,1,349,NE,Nonessential
ENSMUSG00000034009,Rxfp1,1,349,NE,Nonessential
ENSMUSG00000034021,Pds5b,1,349,E,Essential
ENSMUSG00000034023,Fancd2,1,349,E,Essential
ENSMUSG00000034028,Cd226,1,349,NE,Nonessential
ENSMUSG00000034037,Fgd5,1,349,E,Essential
ENSMUSG00000034040,Wbscr17,1,349,NE,Nonessential
ENSMUSG00000034041,Lyl1,1,349,NE,Nonessential
ENSMUSG00000034055,Phka1,1,349,NE,Nonessential
ENSMUSG00000034057,Gm239,1,349,NE,Nonessential
ENSMUSG00000034064,Poglut1,1,349,E,Essential
ENSMUSG00000034066,Farp2,1,349,NE,Nonessential
ENSMUSG00000034083,C130022K22Rik,1,349,E,Essential
ENSMUSG00000034108,Ccs,1,349,NE,Nonessential
ENSMUSG00000034115,Scn11a,1,349,NE,Nonessential
ENSMUSG00000034116,Vav1,1,349,E,Essential
ENSMUSG00000034117,Gpr44,1,349,NE,Nonessential
ENSMUSG00000034118,Tpst1,1,349,NE,Nonessential
ENSMUSG00000034120,Srsf2,1,349,E,Essential
ENSMUSG00000034121,Mks1,1,349,E,Essential
ENSMUSG00000034126,Pomt2,1,349,E,Essential
ENSMUSG00000034135,Sik3,1,349,E,Essential
ENSMUSG00000034139,Serpini2,1,349,E,Essential
ENSMUSG00000034154,Ino80,1,349,E,Essential
ENSMUSG00000034156,Bzrap1,1,349,NE,Nonessential
ENSMUSG00000034159,2310007B03Rik,1,349,NE,Nonessential
ENSMUSG00000034160,Ogt,1,349,NE,Nonessential
ENSMUSG00000034161,Scx,1,349,E,Essential
ENSMUSG00000034164,Emid1,1,349,NE,Nonessential
ENSMUSG00000034165,Ccnd3,1,349,NE,Nonessential
ENSMUSG00000034171,Faah,1,349,NE,Nonessential
ENSMUSG00000034175,Rhbdd3,1,349,NE,Nonessential
ENSMUSG00000034187,Nsf,1,349,E,Essential
ENSMUSG00000034205,Loxl2,1,349,E,Essential
ENSMUSG00000034206,Polq,1,349,NE,Nonessential
ENSMUSG00000034216,Vps18,1,349,E,Essential
ENSMUSG00000034218,Atm,1,349,E,Essential
ENSMUSG00000034220,Gpc1,1,349,NE,Nonessential
ENSMUSG00000034227,Foxj1,1,349,E,Essential
ENSMUSG00000034235,Usp54,1,349,NE,Nonessential
ENSMUSG00000034245,Hdac11,1,349,NE,Nonessential
ENSMUSG00000034247,Plekhm1,1,349,NE,Nonessential
ENSMUSG00000034248,Slc25a37,1,349,E,Essential
ENSMUSG00000034252,Senp6,1,349,E,Essential
ENSMUSG00000034254,Agpat1,1,349,E,Essential
ENSMUSG00000034266,Batf,1,349,NE,Nonessential
ENSMUSG00000034269,Setd5,1,349,E,Essential
ENSMUSG00000034271,Jdp2,1,349,NE,Nonessential
ENSMUSG00000034274,Thoc5,1,349,E,Essential
ENSMUSG00000034278,Dnajc17,1,349,E,Essential
ENSMUSG00000034282,Evpl,1,349,NE,Nonessential
ENSMUSG00000034285,Nipsnap1,1,349,NE,Nonessential
ENSMUSG00000034290,Nek9,1,349,E,Essential
ENSMUSG00000034292,Traf3ip1,1,349,E,Essential
ENSMUSG00000034295,Fhod3,1,349,E,Essential
ENSMUSG00000034311,Kif4,1,349,NE,Nonessential
ENSMUSG00000034320,Slc26a2,1,349,E,Essential
ENSMUSG00000034329,Brip1,1,349,NE,Nonessential
ENSMUSG00000034330,Plcg2,1,349,E,Essential
ENSMUSG00000034333,Zbed4,1,349,E,Essential
ENSMUSG00000034334,Fam151b,1,349,NE,Nonessential
ENSMUSG00000034336,Ina,1,349,NE,Nonessential
ENSMUSG00000034342,Cbl,1,349,E,Essential
ENSMUSG00000034345,Gtf2h5,1,349,E,Essential
ENSMUSG00000034353,Ramp1,1,349,NE,Nonessential
ENSMUSG00000034354,Mtmr3,1,349,NE,Nonessential
ENSMUSG00000034384,Barhl2,1,349,E,Essential
ENSMUSG00000034390,4933407C03Rik,1,349,E,Essential
ENSMUSG00000034391,Fbxo15,1,349,NE,Nonessential
ENSMUSG00000034394,Lif,1,349,E,Essential
ENSMUSG00000034401,Spata6,1,349,E,Essential
ENSMUSG00000034402,Kcnh5,1,349,NE,Nonessential
ENSMUSG00000034403,Pja1,1,349,NE,Nonessential
ENSMUSG00000034412,Tbc1d10a,1,349,NE,Nonessential
ENSMUSG00000034416,Pkd1l2,1,349,NE,Nonessential
ENSMUSG00000034422,Parp14,1,349,NE,Nonessential
ENSMUSG00000034432,Cops8,1,349,E,Essential
ENSMUSG00000034435,Tmem30b,1,349,NE,Nonessential
ENSMUSG00000034450,Gulo,1,349,E,Essential
ENSMUSG00000034452,Slc24a1,1,349,NE,Nonessential
ENSMUSG00000034457,Eda2r,1,349,NE,Nonessential
ENSMUSG00000034459,Ifit1,1,349,NE,Nonessential
ENSMUSG00000034460,Six4,1,349,NE,Nonessential
ENSMUSG00000034462,Pkd2,1,349,E,Essential
ENSMUSG00000034467,Dynlrb2,1,349,E,Essential
ENSMUSG00000034471,Caskin2,1,349,NE,Nonessential
ENSMUSG00000034472,Rasd2,1,349,NE,Nonessential
ENSMUSG00000034480,Diap2,1,349,NE,Nonessential
ENSMUSG00000034484,Snx2,1,349,NE,Nonessential
ENSMUSG00000034485,Uaca,1,349,NE,Nonessential
ENSMUSG00000034486,Gbx2,1,349,E,Essential
ENSMUSG00000034488,Edil3,1,349,NE,Nonessential
ENSMUSG00000034520,Gjc1,1,349,E,Essential
ENSMUSG00000034532,Fbxo16,1,349,E,Essential
ENSMUSG00000034533,Scn10a,1,349,NE,Nonessential
ENSMUSG00000034551,Hdx,1,349,NE,Nonessential
ENSMUSG00000034573,Ptpn13,1,349,NE,Nonessential
ENSMUSG00000034574,Daam1,1,349,E,Essential
ENSMUSG00000034579,Pla2g3,1,349,E,Essential
ENSMUSG00000034593,Myo5a,1,349,E,Essential
ENSMUSG00000034601,2700049A03Rik,1,349,E,Essential
ENSMUSG00000034607,Pof1b,1,349,NE,Nonessential
ENSMUSG00000034610,Zcchc11,1,349,E,Essential
ENSMUSG00000034612,Chst11,1,349,E,Essential
ENSMUSG00000034616,Ssh3,1,349,NE,Nonessential
ENSMUSG00000034617,Mtrr,1,349,NE,Nonessential
ENSMUSG00000034639,Setmar,1,349,NE,Nonessential
ENSMUSG00000034640,Tiparp,1,349,E,Essential
ENSMUSG00000034647,Ankrd12,1,349,NE,Nonessential
ENSMUSG00000034648,Lrrn1,1,349,NE,Nonessential
ENSMUSG00000034652,Cd300a,1,349,NE,Nonessential
ENSMUSG00000034656,Cacna1a,1,349,E,Essential
ENSMUSG00000034659,Tmem109,1,349,NE,Nonessential
ENSMUSG00000034660,Galp,1,349,NE,Nonessential
ENSMUSG00000034664,Itga2b,1,349,NE,Nonessential
ENSMUSG00000034667,Xpot,1,349,E,Essential
ENSMUSG00000034673,Pbx2,1,349,NE,Nonessential
ENSMUSG00000034674,Tdg,1,349,E,Essential
ENSMUSG00000034675,Dbn1,1,349,E,Essential
ENSMUSG00000034684,Sema3f,1,349,E,Essential
ENSMUSG00000034687,Fras1,1,349,E,Essential
ENSMUSG00000034701,Neurod1,1,349,E,Essential
ENSMUSG00000034708,Grn,1,349,E,Essential
ENSMUSG00000034730,Bai1,1,349,E,Essential
ENSMUSG00000034738,Nostrin,1,349,NE,Nonessential
ENSMUSG00000034739,Mfrp,1,349,NE,Nonessential
ENSMUSG00000034744,Nagk,1,349,NE,Nonessential
ENSMUSG00000034748,Sirt6,1,349,E,Essential
ENSMUSG00000034751,Mast4,1,349,NE,Nonessential
ENSMUSG00000034761,Map4k5,1,349,NE,Nonessential
ENSMUSG00000034762,Glis1,1,349,NE,Nonessential
ENSMUSG00000034777,Vax2,1,349,NE,Nonessential
ENSMUSG00000034781,Gna11,1,349,NE,Nonessential
ENSMUSG00000034783,Cd207,1,349,NE,Nonessential
ENSMUSG00000034785,Dio1,1,349,NE,Nonessential
ENSMUSG00000034786,Gpsm3,1,349,NE,Nonessential
ENSMUSG00000034789,Rab24,1,349,NE,Nonessential
ENSMUSG00000034792,Gna15,1,349,NE,Nonessential
ENSMUSG00000034793,G6pc3,1,349,NE,Nonessential
ENSMUSG00000034795,Ccdc122,1,349,NE,Nonessential
ENSMUSG00000034799,Unc13a,1,349,E,Essential
ENSMUSG00000034801,Sos2,1,349,NE,Nonessential
ENSMUSG00000034810,Scn7a,1,349,NE,Nonessential
ENSMUSG00000034813,Grip1,1,349,E,Essential
ENSMUSG00000034829,Nxnl1,1,349,NE,Nonessential
ENSMUSG00000034833,5830405N20Rik,1,349,NE,Nonessential
ENSMUSG00000034837,Gnat1,1,349,NE,Nonessential
ENSMUSG00000034845,Plvap,1,349,E,Essential
ENSMUSG00000034848,Ttc21b,1,349,NE,Nonessential
ENSMUSG00000034850,Tmem127,1,349,NE,Nonessential
ENSMUSG00000034853,Acot11,1,349,NE,Nonessential
ENSMUSG00000034855,Cxcl10,1,349,NE,Nonessential
ENSMUSG00000034867,Ankrd27,1,349,NE,Nonessential
ENSMUSG00000034868,Myl12b,1,349,NE,Nonessential
ENSMUSG00000034871,Fam151a,1,349,NE,Nonessential
ENSMUSG00000034872,Gipc3,1,349,NE,Nonessential
ENSMUSG00000034881,Tbxa2r,1,349,NE,Nonessential
ENSMUSG00000034891,Sncb,1,349,NE,Nonessential
ENSMUSG00000034893,Cog3,1,349,E,Essential
ENSMUSG00000034902,Pip5k1c,1,349,E,Essential
ENSMUSG00000034906,Ncaph,1,349,E,Essential
ENSMUSG00000034908,Sidt2,1,349,NE,Nonessential
ENSMUSG00000034911,Ushbp1,1,349,NE,Nonessential
ENSMUSG00000034912,Mdga2,1,349,NE,Nonessential
ENSMUSG00000034917,Tjp3,1,349,NE,Nonessential
ENSMUSG00000034926,Dhcr24,1,349,E,Essential
ENSMUSG00000034932,Mrpl54,1,349,NE,Nonessential
ENSMUSG00000034936,Arl4d,1,349,NE,Nonessential
ENSMUSG00000034957,Cebpa,1,349,E,Essential
ENSMUSG00000034958,Atcay,1,349,E,Essential
ENSMUSG00000034974,Dapk3,1,349,E,Essential
ENSMUSG00000034987,Hrh2,1,349,NE,Nonessential
ENSMUSG00000034990,Otoa,1,349,NE,Nonessential
ENSMUSG00000034994,Eef2,1,349,E,Essential
ENSMUSG00000034997,Htr2a,1,349,NE,Nonessential
ENSMUSG00000035000,Dpp4,1,349,NE,Nonessential
ENSMUSG00000035007,Rundc1,1,349,E,Essential
ENSMUSG00000035011,Zbtb7a,1,349,E,Essential
ENSMUSG00000035020,Epgn,1,349,NE,Nonessential
ENSMUSG00000035021,Baz1a,1,349,E,Essential
ENSMUSG00000035027,Map2k2,1,349,NE,Nonessential
ENSMUSG00000035033,Tbr1,1,349,E,Essential
ENSMUSG00000035041,Creb3l3,1,349,NE,Nonessential
ENSMUSG00000035042,Ccl5,1,349,NE,Nonessential
ENSMUSG00000035048,Anapc13,1,349,E,Essential
ENSMUSG00000035057,4933434I20Rik,1,349,NE,Nonessential
ENSMUSG00000035064,Eef2k,1,349,NE,Nonessential
ENSMUSG00000035069,Oma1,1,349,NE,Nonessential
ENSMUSG00000035086,Becn1,1,349,E,Essential
ENSMUSG00000035105,Egln3,1,349,NE,Nonessential
ENSMUSG00000035107,Dcbld2,1,349,NE,Nonessential
ENSMUSG00000035112,Wnk4,1,349,NE,Nonessential
ENSMUSG00000035133,Arhgap5,1,349,E,Essential
ENSMUSG00000035139,Secisbp2,1,349,E,Essential
ENSMUSG00000035142,Nubpl,1,349,E,Essential
ENSMUSG00000035148,Gpr33,1,349,NE,Nonessential
ENSMUSG00000035152,Ap2b1,1,349,NE,Nonessential
ENSMUSG00000035158,Mitf,1,349,E,Essential
ENSMUSG00000035161,Ints6,1,349,E,Essential
ENSMUSG00000035165,Kcne3,1,349,NE,Nonessential
ENSMUSG00000035168,Tanc1,1,349,NE,Nonessential
ENSMUSG00000035179,4930579J09Rik,1,349,NE,Nonessential
ENSMUSG00000035183,Slc24a5,1,349,NE,Nonessential
ENSMUSG00000035186,Ubd,1,349,NE,Nonessential
ENSMUSG00000035187,Nkx6-1,1,349,E,Essential
ENSMUSG00000035198,Tubg1,1,349,E,Essential
ENSMUSG00000035199,Arl6ip5,1,349,NE,Nonessential
ENSMUSG00000035200,Chrnb4,1,349,NE,Nonessential
ENSMUSG00000035201,B020004J07Rik,1,349,NE,Nonessential
ENSMUSG00000035203,Epn1,1,349,NE,Nonessential
ENSMUSG00000035212,Leprot,1,349,NE,Nonessential
ENSMUSG00000035237,Lcat,1,349,NE,Nonessential
ENSMUSG00000035239,Neu3,1,349,NE,Nonessential
ENSMUSG00000035246,Pcyt1b,1,349,E,Essential
ENSMUSG00000035247,Hectd1,1,349,E,Essential
ENSMUSG00000035258,Abi3bp,1,349,E,Essential
ENSMUSG00000035262,Amh,1,349,NE,Nonessential
ENSMUSG00000035266,Helq,1,349,NE,Nonessential
ENSMUSG00000035273,Hpse,1,349,NE,Nonessential
ENSMUSG00000035274,Tpbg,1,349,E,Essential
ENSMUSG00000035277,Arx,1,349,E,Essential
ENSMUSG00000035283,Adrb1,1,349,E,Essential
ENSMUSG00000035293,G2e3,1,349,E,Essential
ENSMUSG00000035296,Sgcg,1,349,E,Essential
ENSMUSG00000035297,Cops4,1,349,NE,Nonessential
ENSMUSG00000035299,Mid1,1,349,NE,Nonessential
ENSMUSG00000035305,Ror1,1,349,E,Essential
ENSMUSG00000035311,Gnptab,1,349,NE,Nonessential
ENSMUSG00000035314,Gdpd5,1,349,E,Essential
ENSMUSG00000035329,Fbxo33,1,349,NE,Nonessential
ENSMUSG00000035342,Lzts2,1,349,NE,Nonessential
ENSMUSG00000035349,Mia2,1,349,NE,Nonessential
ENSMUSG00000035354,Uvrag,1,349,NE,Nonessential
ENSMUSG00000035356,Nfkbiz,1,349,E,Essential
ENSMUSG00000035367,Rmi1,1,349,E,Essential
ENSMUSG00000035373,Ccl7,1,349,NE,Nonessential
ENSMUSG00000035383,Pmch,1,349,NE,Nonessential
ENSMUSG00000035385,Ccl2,1,349,NE,Nonessential
ENSMUSG00000035390,Brsk1,1,349,NE,Nonessential
ENSMUSG00000035403,Crb2,1,349,E,Essential
ENSMUSG00000035413,Tmem98,1,349,E,Essential
ENSMUSG00000035431,Sstr1,1,349,NE,Nonessential
ENSMUSG00000035448,Ccr3,1,349,NE,Nonessential
ENSMUSG00000035451,Foxa1,1,349,E,Essential
ENSMUSG00000035456,Prdm8,1,349,NE,Nonessential
ENSMUSG00000035458,Tnni3,1,349,E,Essential
ENSMUSG00000035459,Stab2,1,349,NE,Nonessential
ENSMUSG00000035472,Slc25a21,1,349,NE,Nonessential
ENSMUSG00000035476,Tab3,1,349,NE,Nonessential
ENSMUSG00000035478,Mbd3,1,349,E,Essential
ENSMUSG00000035493,Tgfbi,1,349,E,Essential
ENSMUSG00000035498,Cdcp1,1,349,NE,Nonessential
ENSMUSG00000035506,Slc12a8,1,349,NE,Nonessential
ENSMUSG00000035509,Fbxl21,1,349,NE,Nonessential
ENSMUSG00000035513,Ntng2,1,349,NE,Nonessential
ENSMUSG00000035517,Tdrd7,1,349,E,Essential
ENSMUSG00000035521,Gnptg,1,349,NE,Nonessential
ENSMUSG00000035529,Prdm4,1,349,NE,Nonessential
ENSMUSG00000035540,Gc,1,349,NE,Nonessential
ENSMUSG00000035547,Capn5,1,349,E,Essential
ENSMUSG00000035557,Krt17,1,349,NE,Nonessential
ENSMUSG00000035561,Aldh1b1,1,349,NE,Nonessential
ENSMUSG00000035566,Pcdh17,1,349,NE,Nonessential
ENSMUSG00000035569,Ankrd11,1,349,E,Essential
ENSMUSG00000035572,Dcaf10,1,349,NE,Nonessential
ENSMUSG00000035578,Iqcg,1,349,E,Essential
ENSMUSG00000035592,Krt33a,1,349,NE,Nonessential
ENSMUSG00000035594,Chrna5,1,349,NE,Nonessential
ENSMUSG00000035596,Mboat7,1,349,E,Essential
ENSMUSG00000035606,Ky,1,349,NE,Nonessential
ENSMUSG00000035620,Ric8b,1,349,E,Essential
ENSMUSG00000035621,Midn,1,349,NE,Nonessential
ENSMUSG00000035623,Rsf1,1,349,E,Essential
ENSMUSG00000035632,Cnot3,1,349,E,Essential
ENSMUSG00000035637,Grhpr,1,349,NE,Nonessential
ENSMUSG00000035673,Sbno2,1,349,E,Essential
ENSMUSG00000035678,Tnfsf9,1,349,NE,Nonessential
ENSMUSG00000035681,Kcnc2,1,349,NE,Nonessential
ENSMUSG00000035683,Melk,1,349,NE,Nonessential
ENSMUSG00000035686,Thrsp,1,349,NE,Nonessential
ENSMUSG00000035692,Isg15,1,349,NE,Nonessential
ENSMUSG00000035696,Rnf38,1,349,E,Essential
ENSMUSG00000035699,Osta,1,349,NE,Nonessential
ENSMUSG00000035711,Dok3,1,349,NE,Nonessential
ENSMUSG00000035722,Abca7,1,349,NE,Nonessential
ENSMUSG00000035735,Dagla,1,349,NE,Nonessential
ENSMUSG00000035745,Grin3b,1,349,NE,Nonessential
ENSMUSG00000035759,Bbs10,1,349,E,Essential
ENSMUSG00000035762,Tmem161b,1,349,E,Essential
ENSMUSG00000035764,Fbxo45,1,349,E,Essential
